OBJECTID,VillageAll,PC_DTM,PC_OCHA,PC_UNK,GPS_Source,Duplicate,DuplicatPC,Relation,DataSource,FB_POP,UrbanRural,POINT_X,POINT_Y,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,idps,hh_idp,ind_idp,abris_pdi_,abris_pdi1,retournes,hh_ret_rca,ind_ret_rc,abris_ret_,abris_ret1,retournes_,hh_ret_oth,ind_ret_ot,abris_reto,abris_re_1,TotalPop
43,BEMBOR 2,CF3143_BEM_0002,31430023, ,DTM, ,,One to one,DTM,255.055559,Urban,16.4942552,7.4811281,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,23,120,0,23,non,0,0,0,0,375.055559
44,BENA,CF3143_BEN_0001,31430026, ,DTM, ,,One to one,DTM,0,Rural,16.500503,7.4395499,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,80,403,0,80,oui,13,59,0,13,462
64,BENAMKOUNA,CF3145_BEN_0003,31450014, ,DTM, ,,One to one,DTM,463.0381261,Rural,16.5725169,7.2782545,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,non,0,0,0,0,oui,330,1650,0,330,non,0,0,0,0,2113.038126
45,BENANH 2,CF3143_BEN_0005,31430027, ,DTM, ,,One to one,DTM,0,Urban,16.5065054,7.5028892,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,36,179,0,36,oui,8,38,0,8,217
66,BENDINGUI 1,CF3145_BEN_0001,31450016, ,DTM, ,,One to one,DTM,1086.35868,Rural,16.6973202,7.2898493,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,non,0,0,0,0,oui,32,165,0,32,non,0,0,0,0,1251.35868
46,BENGOMAR 1,CF3143_BEN_0003,31430031, , SIGCAF, ,,One to one, SIGCAF,0,Rural,16.468093,7.383902,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,63,316,0,63,oui,2,12,0,2,328
67,BENGOMAR 2,CF3145_BEN_0004,31450018, ,DTM, ,,One to one,DTM,302.7556978,Urban,16.6123806,7.3219134,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,non,0,0,0,0,oui,36,181,0,36,oui,2,12,0,2,495.7556978
47,BENODIL 1,CF3144_BEN_0002,31430035, ,DTM, ,,One to one,DTM,0,Urban,16.4927897,7.4863872,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,102,512,0,102,oui,4,20,0,4,532
48,BENODIL 2,CF3143_BEN_0004,31430036, ,DTM, ,,One to one,DTM,0,Urban,16.4938393,7.483816,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,oui,1,10,0,1,oui,80,402,0,80,oui,2,6,0,2,418
58,BEOKOUMBO 5,CF3144_BEO_0000,31440037, , SIGCAF, ,,One to one, SIGCAF,658.5143156,Urban,16.55378,7.572271,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mia-Péndé,CF3144,non,0,0,0,0,oui,191,968,0,191,oui,5,30,0,5,1656.514316
50,BESSA 1,CF3143_BES_0000,31430038, ,DTM, ,,One to one,DTM,0,Urban,16.5036151,7.4469105,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,103,514,0,103,oui,1,6,0,1,520
49,BESSALODOCK,CF3145_BES_0000,31430037, ,DTM, ,,One to one,DTM,154.5791267,Rural,16.4427574,7.3245016,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,non,0,0,0,0,oui,87,435,0,87,oui,3,12,0,3,601.5791267
299,BESSY,CF3141_BES_0000,, ,DTM,No,31410001,Many to one,DTM,0,Urban,16.4317582,7.2373874,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,20,65,0,20,oui,6,25,0,6,oui,6,30,0,6,120
20,BETANI,CF3131_BET_0000,31310008, ,DTM, ,,One to one,DTM,0,Urban,15.4602086,6.9337204,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,oui,6,32,0,6,oui,61,310,0,61,oui,26,131,0,26,473
384,BETANI,CF3141_BET_0004,, ,DTM, ,,No OCHA pcode,DTM,60.36117931,Rural,16.5373742,7.2398101,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,non,0,0,0,0,oui,20,100,0,20,non,0,0,0,0,160.3611793
68,BETEON 1,CF3145_BET_0001,31450024, ,DTM, ,,One to one,DTM,71.23663478,Urban,16.5896111,7.2977515,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,non,0,0,0,0,oui,164,827,0,164,oui,1,4,0,1,902.2366348
379,BETEON 2,CF3145_BET_0002,, ,DTM, ,,No OCHA pcode,DTM,670.5663173,Rural,16.5481446,7.2447783,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,non,0,0,0,0,oui,14,72,0,14,non,0,0,0,0,742.5663173
25,BETIBOINDA 1,CF3145_BEO_0000,31410004, , SIGCAF, ,,One to one, SIGCAF,20.1203931,Rural,16.551312,7.252069,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,non,0,0,0,0,oui,86,430,0,86,non,0,0,0,0,450.1203931
26,BETIBOINDA 2,CF3145_BET_0005,31410005, ,DTM, ,,One to one,DTM,53.65438161,Rural,16.5528612,7.2501283,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,non,0,0,0,0,oui,157,784,0,157,oui,2,8,0,2,845.6543816
51,BETIN 1,CF3143_BET_0001,31430040, ,DTM, ,,One to one,DTM,15.45791267,Urban,16.4953481,7.4971136,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,oui,1,3,0,1,oui,203,1015,0,203,oui,15,69,0,15,1102.457913
311,BETOKO (BENINGA),CF3144_BET_0003,, ,DTM,No,31440040,Many to one,DTM,2404.753171,Urban,16.558499,7.5902409,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mia-Péndé,CF3144,oui,5,25,0,5,oui,82,413,0,82,oui,3,14,0,3,2856.753171
312,BETOKO (IBIRO),CF3144_BET_0004,, ,DTM,No,31440040,Many to one,DTM,76.43469735,Urban,16.555052,7.5893226,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mia-Péndé,CF3144,non,0,0,0,0,oui,60,320,0,60,oui,20,105,0,20,501.4346974
313,BETOKO (NDILNE),CF3144_BET_0006,, ,DTM,No,31440040,Many to one,DTM,423.3306315,Urban,16.5563131,7.584026,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mia-Péndé,CF3144,oui,4,20,0,4,oui,54,272,0,54,oui,14,70,0,14,785.3306315
314,BETOKO (NDOMADJI),CF3144_BET_0007,, ,DTM,No,31440040,Many to one,DTM,5.879592104,Urban,16.5577696,7.5901103,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mia-Péndé,CF3144,non,0,0,0,0,oui,71,355,0,71,oui,68,340,0,68,700.8795921
52,BETOKO MIA 1,CF3141_BET_0000,31430042, , SIGCAF, ,,One to one, SIGCAF,1039.320471,Rural,16.434712,7.29746,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,oui,5,24,0,5,non,0,0,0,0,oui,10,50,0,10,1113.320471
53,BETOKO-MIA 3,CF3143_BET_0002,31430044, , SIGCAF, ,,One to one, SIGCAF,0,Rural,16.443272,7.345074,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Bah-Bessar,CF3143,oui,1,6,0,1,oui,115,575,0,115,non,0,0,0,0,581
350,BEYOKARA,CF3141_BEY_0000,, ,OCHA,Yes,31410001,Many to one,OCHA,0,Urban,16.434175,7.245206,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,1,5,0,1,non,0,0,0,0,non,0,0,0,0,5
27,BIL- MBOKO,CF3142_BIL_0000,31420004, , SIGCAF, ,,One to one, SIGCAF,547.1693564,Rural,16.338946,6.721444,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mom,CF3142,oui,1,6,0,1,non,0,0,0,0,non,0,0,0,0,553.1693564
84,BILAKARE,CF3146_BIL_0001,31460006, ,OCHA, ,,One to one,OCHA,35.72961057,Rural,16.138213,6.765032,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146,non,0,0,0,0,non,0,0,0,0,oui,2,6,0,2,41.72961057
85,BILAKARE 2,CF3146_BIL_0002,31460007, ,OCHA, ,,One to one,OCHA,17.86480528,Rural,16.141692,6.764978,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146,oui,22,121,0,22,oui,5,38,0,5,non,0,0,0,0,176.8648053
86,BILAKARE 3,CF3146_BIL_0003,31460008, ,OCHA, ,,One to one,OCHA,0,Rural,16.139236,6.770053,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146,oui,15,75,0,15,non,0,0,0,0,non,0,0,0,0,75
289,BIMBI,CF3141_BIM_0000,, ,DTM,No,31410001,Many to one,DTM,26.8271908,Urban,16.4343605,7.2301704,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,5,25,0,5,oui,24,120,0,24,oui,3,15,0,3,186.8271908
75,BOAYA,CF3144_BOA_0000,31450032, ,DTM, ,,One to one,DTM,952.7899901,Rural,16.719981,7.2715344,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,oui,1,6,0,1,oui,220,1100,0,220,oui,2,10,0,2,2068.78999
232,BOBORO,CF3121_BOB_0000,, ,DTM,No,31210001,Many to one,DTM,1683.204946,Rural,15.6586749,6.9402413,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,3,15,0,3,oui,51,250,0,51,oui,2,11,0,2,1959.204946
69,BODOLI,CF3145_BOD_0000,31450026, ,DTM, ,,One to one,DTM,17.80915869,Urban,16.5960275,7.3034261,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,non,0,0,0,0,oui,200,1000,0,200,non,0,0,0,0,1017.809159
365,BOH 1,CF3146_BOH_0004,, ,OCHA,Yes,31460029,Many to one,OCHA,893.2402642,Rural,16.241044,6.691837,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146,oui,36,180,0,36,oui,2,8,0,2,non,0,0,0,0,1081.240264
366,BOH NZARA,CF3146_BOH_0005,, ,OCHA,Yes,31460029,Many to one,OCHA,0,Rural,16.241044,6.691837,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146,oui,1,5,0,1,non,0,0,0,0,non,0,0,0,0,5
28,BOKO-GUIWILI,CF3142_BOK_0000,31420007, , SIGCAF, ,,One to one, SIGCAF,944.7821716,Rural,16.399132,6.601543,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mom,CF3142,oui,5,18,0,5,oui,3,9,0,3,non,0,0,0,0,971.7821716
185,BOKONE,CF3111_BOK_0000,, ,DTM,No,31110001,Many to one,DTM,23876.03719,Urban,16.3842388,6.3189832,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Bozoum,CF3111,non,0,0,0,0,oui,84,415,0,84,non,0,0,0,0,24291.03719
233,BOLARA,CF3121_BOL_0000,, ,DTM,No,31210001,Many to one,DTM,0,Urban,15.644565,6.9924272,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,10,50,0,10,oui,58,300,0,58,oui,8,50,0,8,400
72,BONGARO 3,CF3145_BON_0002,31450029, ,DTM, ,,One to one,DTM,17.80915869,Rural,16.5646474,7.2689682,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,oui,2,10,0,2,oui,125,621,0,125,oui,2,10,0,2,658.8091587
24,BONGUENE,CF3131_BON_0000,31310059, ,DTM, ,,One to one,DTM,0,Urban,15.4418319,6.9346175,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,oui,8,42,0,8,oui,25,148,0,25,oui,18,93,0,18,283
211,BORNOU,CF3111_BOR_0001,, ,DTM,No,31110001,Many to one,DTM,0,Urban,16.3802075,6.3147523,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Bozoum,CF3111,non,0,0,0,0,oui,76,380,0,76,oui,3,16,0,3,396
300,BORNOU,CF3141_BOR_0000,, ,DTM,No,31410001,Many to one,DTM,0,Urban,16.4296238,7.2382967,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,4,20,0,4,oui,9,47,0,9,oui,9,42,0,9,109
1,BORNOU 1,CF5211_BOR_0001, , , SIGCAF,Yes,52110001,Many to one,DTM,25832.14344,Urban,21.991405,6.537415,Central African Republic,CF,Haute-Kotto,CF52,Bria,CF521,Samba-Boungou,CF5211,oui,1473,6649,109,1364,oui,433,936,0,433,oui,43,76,0,43,33493.14344
4,BORNOU 2,CF5211_BOR_0002, , , SIGCAF,Yes,52110001,Many to one,DTM,25832.14344,Urban,21.991405,6.537415,Central African Republic,CF,Haute-Kotto,CF52,Bria,CF521,Samba-Boungou,CF5211,oui,421,2073,0,421,oui,158,422,0,158,non,0,0,0,0,28327.14344
21,BOSSABINA,CF3131_BOS_0000,31310018, ,DTM, ,,One to one,DTM,0,Rural,15.4785456,6.9342656,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,non,0,0,0,0,oui,50,250,0,50,oui,2,12,0,2,262
103,BOTOKON,CF4212_BOT_0000,42120008, ,OCHA, ,,One to one,OCHA,732.0257812,Rural,19.014358,6.944847,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,271,1355,0,271,non,0,0,0,0,2087.025781
74,BOTOLNA,CF3145_BOT_0000,31450031, ,DTM, ,,One to one,DTM,195.9007456,Rural,16.6883692,7.2919091,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,non,0,0,0,0,oui,132,658,0,132,non,0,0,0,0,853.9007456
104,BOTTO 1,CF4212_BOT_0001,42120009, ,OCHA, ,,One to one,OCHA,1680.94809,Rural,19.107922,6.973822,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,125,615,0,125,non,0,0,0,0,2295.94809
105,BOTTO 2,CF4212_BOT_0002,42120010, ,OCHA, ,,One to one,OCHA,135.5603298,Rural,19.11101,6.974422,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,95,352,0,95,non,0,0,0,0,487.5603298
106,BOTTO 3,CF4212_BOT_0003,42120011, ,OCHA, ,,One to one,OCHA,0,Rural,19.105646,6.969137,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,84,420,0,84,non,0,0,0,0,420
129,BOUBOU 1,CF4214_BOU_0001,42140003, ,OCHA, ,,One to one,OCHA,726.3544984,Rural,19.232758,7.015726,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Grivaï-Pamia,CF4214,non,0,0,0,0,oui,34,170,0,34,non,0,0,0,0,896.3544984
130,BOUBOU 2,CF4214_BOU_0002,42140004, ,OCHA, ,,One to one,OCHA,6.569871228,Rural,19.244538,7.015355,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Grivaï-Pamia,CF4214,non,0,0,0,0,oui,34,180,0,34,non,0,0,0,0,186.5698712
268,BOURKINA YEZO,CF3131_BOU_0000,, ,DTM,No,31310001,Many to one,DTM,77.42133634,Urban,15.4531708,6.9336491,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,oui,3,17,0,3,oui,33,177,0,33,oui,6,30,0,6,301.4213363
22,BOYAY-KOUBILI,CF3131_BOY_0000,31310020, ,DTM, ,,One to one,DTM,0,Urban,15.462237,6.9332887,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,non,0,0,0,0,oui,54,274,0,54,oui,12,63,0,12,337
234,BOYWANE,CF3121_BOY_0000,, ,DTM,No,31210001,Many to one,DTM,129.6941531,Urban,15.6480102,6.977519,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,1,5,0,1,oui,70,350,0,70,oui,14,67,0,14,551.6941531
95,BOZAMALE,CF3148_BOZ_0000,31480006, ,DTM, ,,One to one,DTM,997.5505794,Rural,16.247246,7.0744263,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Banh,CF3148,non,0,0,0,0,oui,11,55,0,11,oui,3,12,0,3,1064.550579
235,CAMP COMMERCIAL,CF3121_CAM_0001,, ,DTM,No,31210001,Many to one,DTM,13.65201611,Urban,15.6416191,6.9821649,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,8,46,0,8,oui,176,880,0,176,oui,13,61,0,13,1000.652016
236,CAMP MISSION,CF3121_CAM_0002,, ,DTM,No,31210001,Many to one,DTM,6.826008057,Urban,15.6374149,6.9817899,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,17,70,0,17,oui,160,801,0,160,oui,7,30,0,7,907.8260081
370,CENTRE,CF4311_CEN_0000,, ,DTM, ,,No OCHA pcode,DTM,10071.62779,Urban,20.66813303,5.76607238,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Bambari,CF4311,oui,16,80,0,16,oui,23,95,0,23,oui,2,11,0,2,10257.62779
301,CENTRE COMMERCIAL,CF3141_CEN_0001,, ,DTM,No,31410001,Many to one,DTM,0,Urban,16.4263758,7.2416925,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,4,20,0,4,non,0,0,0,0,non,0,0,0,0,20
302,CENTRE VILLE,CF3141_CEN_0002,, ,DTM,No,31410001,Many to one,DTM,0,Urban,16.4313396,7.2421663,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,35,175,0,35,oui,20,99,0,20,non,0,0,0,0,274
202,COMBATTANT,CF3111_COM_0000,, ,DTM,No,31110001,Many to one,DTM,174.6145711,Urban,16.3474948,6.3346403,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Kouazo,CF3114,non,0,0,0,0,oui,34,165,0,34,non,0,0,0,0,339.6145711
342,COMBATTANT 1,CF3141_COM_0004,, ,OCHA,Yes,31410001,Many to one,OCHA,0,Urban,16.434175,7.245206,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,3,14,0,3,non,0,0,0,0,non,0,0,0,0,14
343,COMBATTANT 2,CF3141_COM_0000,, ,OCHA,Yes,31410001,Many to one,OCHA,0,Urban,16.434175,7.245206,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,2,9,0,2,oui,11,37,0,11,non,0,0,0,0,46
351,COMBATTANT 3,CF3141_COM_0003,, ,OCHA,Yes,31410001,Many to one,OCHA,0,Urban,16.434175,7.245206,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,4,11,0,4,oui,12,57,0,12,oui,40,198,0,40,266
371,CTRO,CF4311_CTR_0000,, ,DTM, ,,No OCHA pcode,DTM,2045.576627,Urban,20.66160877,5.760685664,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Bambari,CF4311,oui,25,130,0,25,oui,28,140,0,28,non,0,0,0,0,2315.576627
29,DAN- TA,CF3142_DAN_0000,31420011, , SIGCAF, ,,One to one, SIGCAF,987.9446713,Rural,16.49436,6.759854,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Mom,CF3142,non,0,0,0,0,oui,2,6,0,2,non,0,0,0,0,993.9446713
96,DANG BABA,CF3148_DAN_0000,31480007, ,DTM, ,,One to one,DTM,3759.287831,Rural,16.3834505,7.0959052,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Banh,CF3148,oui,10,50,0,10,oui,15,75,0,15,non,0,0,0,0,3884.287831
2423,Danga, ,63310013, , SIGCAF, ,, , ,253.1386771,Rural,25.224662,5.199119,Central African Republic,CF,Haut-Mbomou,CF63,Z�mio,CF633,Z�mio,CF6331, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,253.1386771
23,DEGAULLE 2,CF3131_DEG_0000,31310030, ,DTM, ,,One to one,DTM,0,Urban,15.4566408,6.935443,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,non,0,0,0,0,oui,10,52,0,10,oui,10,58,0,10,110
214,DELLE,CF3121_DEL_0000,, ,DTM,No,31210001,Many to one,DTM,75.08608863,Urban,15.642722,7.0190853,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,non,0,0,0,0,oui,18,85,0,18,oui,15,78,0,15,238.0860886
140,DERE 1,CF4215_DER_0001,42150007, ,OCHA, ,,One to one,OCHA,718.8196941,Rural,19.218654,6.822976,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215,oui,1,4,0,1,oui,114,560,0,114,non,0,0,0,0,1282.819694
141,DERE 2,CF4215_DER_0002,42150008, ,OCHA, ,,One to one,OCHA,0,Rural,19.214636,6.828166,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215,oui,1,2,0,1,oui,116,573,0,116,non,0,0,0,0,575
142,DERE 3,CF4215_DER_0003,42150009, ,OCHA, ,,One to one,OCHA,8.874317211,Rural,19.208826,6.836158,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215,oui,1,3,0,1,oui,207,1035,0,207,non,0,0,0,0,1046.874317
352,DEUX CENT VILLA,CF3141_DEU_0000,, ,OCHA,Yes,31410001,Many to one,OCHA,0,Urban,16.434175,7.245206,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,104,495,0,104,non,0,0,0,0,oui,4,12,0,4,507
237,DIAKE,CF3121_DIA_0000,, ,DTM,No,31210001,Many to one,DTM,307.1703626,Urban,15.6522383,6.9658732,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,3,14,0,3,oui,28,138,0,28,non,0,0,0,0,459.1703626
2424,Dimbia, ,63310014, , SIGCAF, ,, , ,1784.627673,Urban,25.114616,5.016268,Central African Republic,CF,Haut-Mbomou,CF63,Z�mio,CF633,Z�mio,CF6331, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1784.627673
269,DJOGUEL,CF3131_DJO_0000,, ,DTM,No,31310001,Many to one,DTM,101.243286,Urban,15.4443773,6.9340925,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131,oui,20,103,0,20,oui,120,601,0,120,oui,150,757,0,150,1562.243286
327,DOBAI,CF3148_DOB_0000,, ,DTM,No,31480040,Many to one,DTM,4729.128673,Rural,16.3853062,7.0933044,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Banh,CF3148,oui,1,2,0,1,oui,10,48,0,10,non,0,0,0,0,4779.128673
76,DODOWA,CF3145_DOD_0000,31450033, ,DTM, ,,One to one,DTM,0,Rural,16.7158544,7.2771172,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Nana-Barya,CF3145,oui,1,6,0,1,oui,159,795,0,159,non,0,0,0,0,801
143,DOUKOUMA,CF4215_DOU_0000,42150014, ,OCHA, ,,One to one,OCHA,905.1803556,Rural,19.382722,6.688933,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215,oui,1,3,0,1,oui,415,2025,0,415,non,0,0,0,0,2933.180356
107,DOUKOUMBE 1,CF4212_DOU_0001,42120013, ,OCHA, ,,One to one,OCHA,1106.172292,Rural,19.043544,6.960507,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,142,660,0,142,non,0,0,0,0,1766.172292
108,DOUKOUMBE 2,CF4212_DOU_0002,42120014, ,OCHA, ,,One to one,OCHA,16.26723958,Rural,19.048582,6.9613,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,160,696,0,160,non,0,0,0,0,712.2672396
372,DOUNGOUPOU 2,CF4311_DOU_0002,, ,DTM, ,,No OCHA pcode,DTM,441.9124957,Urban,20.67316667,5.750394587,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Bambari,CF4311,oui,10,50,0,10,oui,12,60,0,12,oui,2,11,0,2,562.9124957
238,ECOLE MIXTE 1,CF3121_ECO_0000,, ,DTM,No,31210001,Many to one,DTM,0,Urban,15.6370779,6.9856923,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,30,118,0,30,oui,70,353,0,70,oui,5,27,0,5,498
109,FAH-PILOTE,CF4212_FAH_0001,42120015, ,OCHA, ,,One to one,OCHA,211.4741146,Rural,18.962254,6.917045,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,135,615,0,135,non,0,0,0,0,826.4741146
110,FAH-VILLAGE,CF4212_FAH_0002,42120016, ,OCHA, ,,One to one,OCHA,0,Rural,18.981756,6.925971,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Botto,CF4212,non,0,0,0,0,oui,160,784,0,160,non,0,0,0,0,784
164,FALANZE,CF6221_FAL_0001,62210005, ,OCHA, ,,One to one,OCHA,2117.81763,Urban,22.448812,4.292547,Central African Republic,CF,Mbomou,CF62,Ouango,CF622,Ouango,CF6221,oui,26,175,0,26,non,0,0,0,0,non,0,0,0,0,2292.81763
239,FARAWIL,CF3121_FAR_0000,, ,DTM,No,31210001,Many to one,DTM,0,Urban,15.6458684,6.9782684,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121,oui,9,49,0,9,oui,29,145,0,29,oui,39,195,0,39,389
144,FAYA 1,CF4215_FAY_0001,42150015, ,OCHA, ,,One to one,OCHA,204.1092959,Rural,19.263804,6.756221,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215,non,0,0,0,0,oui,167,823,0,167,non,0,0,0,0,1027.109296
145,FAYA 2,CF4215_FAY_0002,42150016, ,OCHA, ,,One to one,OCHA,1277.901678,Rural,19.28152,6.740545,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215,non,0,0,0,0,oui,132,658,0,132,non,0,0,0,0,1935.901678
303,FORGERON,CF3141_FOR_0000,, ,DTM,No,31410001,Many to one,DTM,0,Urban,16.4315518,7.2404962,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141,oui,8,40,0,8,oui,12,60,0,12,non,0,0,0,0,100
