"","uuid","index","question.name","Issue","feedback","changed","old.value","new.value"
"534","100333c3-5d43-4d7d-a0ff-4607b3e3644b","7250","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-18"
"535","f74cba64-1328-4235-9529-0c3e541a5265","7251","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-18"
"536","c4031f41-29de-44ff-abee-1619eb89df1e","7257","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-18"
"537","9514a0fb-79e8-4dfd-8b68-270fed5d716d","7286","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"538","e4d97c8d-4462-46b0-910f-99d8cd6b6bff","7287","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"539","294a9f08-d7d7-4c0f-b284-49508b072546","7296","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-04"
"540","1ccaaf7f-59bc-4441-86d3-bddb49c22c88","7330","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"541","137ae0a7-8fc3-4852-94d1-65aa643c6bc9","7331","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"542","1db70329-3489-4c0f-8d5c-974e084e522f","7334","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"543","25efca0d-9e9b-4804-8ccb-6e56ce6b1030","7338","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"544","a4f575c3-c8f2-4ca2-ba34-d5073062d602","7339","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"545","4a5768b2-c007-4a0e-ab9e-b350e7cc9249","7340","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"546","f28eb6d8-7a24-489f-a936-fff8b7b64ceb","7344","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"547","33774fc4-881d-4c08-965f-e59f4ac749d7","7347","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"548","66abd4e0-4f34-45aa-ab77-df0177ecf916","7348","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"549","90d208e3-64bc-497b-9b8b-357fb7a4c648","7351","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"550","2b7dff78-c632-454f-9214-fd888e869a4e","7353","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"551","3c45993d-7732-450d-84f3-d9160839f059","7355","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"552","bf8685db-68a6-4810-8481-92963652c780","7357","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-14"
"553","3927e59d-56bf-4987-ac35-b2b041c9d74d","7359","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"554","4f8d0991-0609-4465-ac88-4715922eb928","7376","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"555","56aa6911-423c-4a1c-bcd9-1d45c7cb8d3f","7377","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"556","e04d33f9-242f-4839-8acb-2f4593c48d9d","7378","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"557","d5e9760c-c0ad-48c6-a3b3-772aee0c6089","7379","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-16"
"558","ff400c37-c965-42cf-b9de-9f049fbab82e","7380","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"559","1b5cee00-e138-4856-9c9a-4709a570097e","7382","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"560","310bedd3-f283-4aa3-9bb4-8c859fec8a24","7384","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"561","33327546-d2ae-49d3-b43a-d175dd7fd83c","7390","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"562","f395c74e-3d6f-467d-aafb-6dca3a58dac1","7391","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"563","5d179ab9-aa61-437c-81e4-385b05b2fc03","7410","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
"564","2503440a-dd26-44b0-b0cc-21db3afbb508","7413","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"565","1ad03a1c-b91d-4aa2-abfa-aba415abfeba","7474","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-19"
"566","a545cc89-7738-4507-8a5e-662895b2c796","7475","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-19"
"567","2c5c67f9-9872-4ea8-82ab-b7e0949e112f","7476","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-19"
"568","3005157d-0e24-476d-8373-77edc59f614f","7477","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-19"
"569","8a602efb-cbf4-4e8d-8822-51d921214ab2","7520","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-15"
"570","1a4f879f-0824-4ddc-ba24-3728d332f74e","7672","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-19"
"571","3a70ea61-c923-464a-800a-14f80e0e6bcb","7816","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"572","7f64a4c9-2087-4765-bc38-aedc95bf755a","7952","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-15"
"573","68dda0ab-f1dc-41f4-8d17-69e1381fa6a4","7955","q0_2_date","Réponse non saisie","Qst supprimé de la DB","Oui & compté incohérent","","2019-08-15"
"574","d727f133-1969-4029-ba31-f027ba862f1e","7959","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-15"
"575","2203e4c7-c8f6-4376-b46b-4dd7d08c0360","7962","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"576","9a9f3b91-1b1f-40f7-b49e-62b90106c6c7","7968","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-17"
"577","d310a27c-36c0-4680-a956-6c0dcc482ab5","7973","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-17"
"578","2936ba7c-9476-4bc3-8f64-88e8078488b7","7982","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-18"
"579","62f34af5-2b07-4591-948d-66add77c05d7","8000","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-17"
"580","a844ca2d-a8c3-4b74-ab4d-71bce78c8d78","8208","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-07-25"
"581","ab021e8f-b9a2-43ba-9213-03bb81e50416","8209","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-07-25"
"582","109e9976-b5bf-4c0a-b04c-d8bb37f60df6","8258","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-03"
"583","b9d464f5-689a-420e-a90c-38dc1f7fc9e3","8298","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-09"
"584","f11403f6-6fd3-4c27-9cf3-10b27062b0a8","8307","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-09"
"585","53d360b2-f3a7-46ce-b84b-520208a507ed","8314","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-09"
"586","ebe10b1b-3b03-4dd6-8669-45d2f7c87217","8363","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"587","b2f3b577-5c7c-4686-b414-60687b1e4dca","8383","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-18"
"588","922307d2-70cb-484c-b83e-c6839dfacead","8571","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-18"
"589","31d65eb1-7eca-4a95-9141-f25a0af74b15","8601","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-19"
"590","be702a5d-ef89-4e7c-90df-1ca8d5372dac","8661","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-21"
"591","bef7cfd4-3fa6-4249-abf7-bb5a11f29a0e","8811","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-15"
"592","046c9510-feda-4847-beef-2115b670c8dd","8813","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-15"
"593","0a82d2ab-2c1f-4555-a2ad-c2bf4a943436","8815","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-15"
"594","bf453883-7acd-477a-a591-6e0a8d3336bb","8824","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-16"
"595","2083d1f3-7ab8-432d-8197-052ee9629ff0","8849","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-19"
"596","781dc8d5-22b0-4974-8556-6399006ec926","8859","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-19"
"597","b16b0c56-f27f-4589-be8a-b9a15e284750","8865","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-20"
"598","805628f1-6427-4fc1-84d3-4ca810bde056","8997","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"599","4ea51762-1d66-4394-8d2f-a774e8d4eeed","8998","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-12"
"600","869abf18-adec-493a-9892-4322fc696876","9000","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-13"
"601","4e6554a1-7802-41c0-a242-ad38f8c9fbb6","9002","q0_2_date","Réponse non saisie","Remplacé par la date du début du qst","Oui & compté incohérent","","2019-08-14"
